"time" "N1" "N2" "N3" "N4" "N5" "R1" "R2" "R3" "R4" "R5"
"2107" 1526.25 13.5557 27.1436 35.2683 9.9819 33.4747 0.165 0.2464 0.7186 0.1462 0.0974
"2108" 1526.5 13.4626 27.1087 35.7709 10.0409 33.0558 0.1493 0.2441 0.7339 0.1476 0.0971
"2109" 1526.75 13.3683 27.0696 36.274 10.1051 32.6377 0.1336 0.2415 0.749 0.149 0.0968
"2110" 1527 13.2783 27.0387 36.7045 10.1758 32.2333 0.1216 0.242 0.7676 0.1515 0.0991
"2111" 1527.25 13.2052 27.0465 36.9998 10.2568 31.8743 0.1147 0.2443 0.7868 0.1544 0.1023
"2112" 1527.5 13.1211 27.0412 37.2167 10.3501 31.5737 0.1114 0.2488 0.8068 0.1585 0.108
"2113" 1527.75 13.0242 27.0061 37.3908 10.4585 31.3494 0.1091 0.2525 0.8231 0.1626 0.1139
"2114" 1528 12.9175 26.9476 37.531 10.5816 31.1933 0.1072 0.2547 0.8352 0.1665 0.1191
"2115" 1528.25 12.8029 26.8692 37.642 10.7187 31.0953 0.1056 0.2554 0.8434 0.1701 0.1236
"2116" 1528.5 12.6819 26.7743 37.7281 10.8643 31.0471 0.1043 0.2551 0.8486 0.1735 0.1278
"2117" 1528.75 12.5565 26.6669 37.7952 11.0063 31.0451 0.1033 0.2543 0.8512 0.1768 0.1318
"2118" 1529 12.4277 26.5495 37.8463 11.145 31.0847 0.1025 0.2528 0.8513 0.1799 0.1353
"2119" 1529.25 12.2963 26.4232 37.8833 11.2808 31.1609 0.1017 0.2508 0.8491 0.1827 0.1384
"2120" 1529.5 12.1627 26.2893 37.9076 11.4141 31.2695 0.101 0.2483 0.8449 0.1854 0.1412
"2121" 1529.75 12.0274 26.1488 37.9206 11.545 31.4067 0.1004 0.2452 0.8389 0.188 0.1436
"2122" 1530 11.8909 26.0025 37.9235 11.674 31.5691 0.0999 0.2417 0.8312 0.1904 0.1457
"2123" 1530.25 11.7535 25.8511 37.9172 11.8013 31.7538 0.0994 0.2378 0.8222 0.1926 0.1476
"2124" 1530.5 11.6155 25.6955 37.9027 11.9272 31.958 0.099 0.2336 0.8118 0.1947 0.1492
"2125" 1530.75 11.4772 25.536 37.8808 12.0517 32.1793 0.0986 0.229 0.8003 0.1967 0.1505
"2126" 1531 11.3388 25.3734 37.8522 12.1752 32.4156 0.0982 0.2241 0.7879 0.1986 0.1517
"2127" 1531.25 11.2005 25.2081 37.8177 12.2978 32.6649 0.0979 0.2189 0.7745 0.2003 0.1526
"2128" 1531.5 11.0626 25.0406 37.7778 12.4197 32.9254 0.0976 0.2135 0.7604 0.202 0.1534
"2129" 1531.75 10.9251 24.8712 37.7332 12.541 33.1953 0.0974 0.2079 0.7456 0.2035 0.154
"2130" 1532 10.7883 24.7003 37.6844 12.6618 33.4733 0.0971 0.2021 0.7303 0.205 0.1544
"2131" 1532.25 10.6523 24.5282 37.6317 12.7824 33.758 0.0969 0.1961 0.7144 0.2064 0.1547
"2132" 1532.5 10.5172 24.3553 37.5757 12.9029 34.048 0.0968 0.19 0.6982 0.2077 0.155
"2133" 1532.75 10.383 24.1818 37.5168 13.0233 34.3423 0.0966 0.1838 0.6816 0.2089 0.1551
"2134" 1533 10.25 24.0079 37.4554 13.1438 34.6397 0.0965 0.1774 0.6647 0.2101 0.1551
"2135" 1533.25 10.1181 23.8339 37.3917 13.2645 34.9393 0.0963 0.1709 0.6477 0.2112 0.155
"2136" 1533.5 9.9874 23.66 37.3262 13.3856 35.2402 0.0962 0.1643 0.6305 0.2123 0.1548
"2137" 1533.75 9.8581 23.4863 37.259 13.507 35.5416 0.0962 0.1577 0.6131 0.2133 0.1546
"2138" 1534 9.73 23.3131 37.1905 13.629 35.8428 0.0961 0.151 0.5958 0.2142 0.1544
"2139" 1534.25 9.6034 23.1404 37.1208 13.7515 36.1431 0.096 0.1442 0.5784 0.2152 0.1541
"2140" 1534.5 9.4782 22.9683 37.0503 13.8747 36.4418 0.096 0.1374 0.561 0.216 0.1537
"2141" 1534.75 9.3544 22.7971 36.979 13.9987 36.7386 0.0959 0.1306 0.5437 0.2169 0.1533
"2142" 1535 9.2321 22.6268 36.9073 14.1234 37.0328 0.0959 0.1237 0.5264 0.2177 0.1529
"2143" 1535.25 9.1114 22.4576 36.8355 14.2455 37.3244 0.096 0.1171 0.5096 0.2185 0.1526
"2144" 1535.5 8.9933 22.2925 36.7687 14.3393 37.6205 0.0964 0.1121 0.4938 0.2197 0.1532
"2145" 1535.75 8.8784 22.1244 36.7055 14.4054 37.9286 0.0971 0.1085 0.4786 0.2212 0.1546
"2146" 1536 8.7708 21.9395 36.6194 14.4567 38.2585 0.0996 0.1073 0.4652 0.2232 0.1581
"2147" 1536.25 8.6749 21.7506 36.5235 14.5039 38.5848 0.1028 0.1069 0.4528 0.2254 0.1623
"2148" 1536.5 8.5912 21.5605 36.4225 14.549 38.9075 0.1061 0.1066 0.4406 0.2273 0.1666
"2149" 1536.75 8.5197 21.3691 36.3166 14.592 39.2267 0.1095 0.1062 0.4285 0.2289 0.1709
"2150" 1537 8.4603 21.1767 36.2058 14.633 39.5422 0.1131 0.1059 0.4165 0.2303 0.1752
"2151" 1537.25 8.4131 20.9833 36.0903 14.6718 39.8539 0.1168 0.1056 0.4046 0.2314 0.1795
"2152" 1537.5 8.3781 20.7888 35.9701 14.7085 40.1618 0.1206 0.1052 0.3928 0.2322 0.1837
"2153" 1537.75 8.3554 20.5935 35.8452 14.7431 40.4656 0.1245 0.1049 0.3811 0.2328 0.1879
"2154" 1538 8.3449 20.3974 35.7157 14.7756 40.7653 0.1286 0.1046 0.3695 0.2331 0.1921
"2155" 1538.25 8.3468 20.2005 35.5816 14.8059 41.0607 0.1327 0.1043 0.358 0.2332 0.1963
"2156" 1538.5 8.3613 20.0028 35.4429 14.834 41.3516 0.137 0.1039 0.3467 0.233 0.2005
"2157" 1538.75 8.3886 19.8044 35.2997 14.8598 41.6378 0.1414 0.1036 0.3355 0.2325 0.2046
"2158" 1539 8.4289 19.6053 35.1519 14.8834 41.9191 0.1459 0.1032 0.3244 0.2318 0.2087
"2159" 1539.25 8.4825 19.4055 34.9995 14.9047 42.1954 0.1505 0.1029 0.3134 0.2307 0.2128
"2160" 1539.5 8.5497 19.2051 34.8426 14.9236 42.4663 0.1552 0.1025 0.3026 0.2294 0.2168
"2161" 1539.75 8.631 19.0041 34.681 14.94 42.7315 0.1601 0.1022 0.292 0.2278 0.2208
"2162" 1540 8.7268 18.8024 34.5147 14.954 42.9909 0.165 0.1018 0.2815 0.2258 0.2247
"2163" 1540.25 8.8376 18.6001 34.3437 14.9654 43.2439 0.1701 0.1014 0.2712 0.2235 0.2287
"2164" 1540.5 8.9641 18.3971 34.1677 14.9741 43.4903 0.1752 0.1011 0.2611 0.2209 0.2325
"2165" 1540.75 9.1059 18.1934 33.987 14.9802 43.7297 0.1805 0.1007 0.2512 0.218 0.2364
"2166" 1541 9.2525 17.9904 33.8038 14.9846 43.9655 0.186 0.1006 0.2417 0.215 0.2404
"2167" 1541.25 9.4007 17.7887 33.6198 14.9882 44.2 0.1915 0.1004 0.2323 0.2121 0.2444
"2168" 1541.5 9.5508 17.5885 33.435 14.9909 44.4331 0.197 0.1003 0.2229 0.209 0.2484
"2169" 1541.75 9.7026 17.3896 33.2495 14.9928 44.6647 0.2025 0.1002 0.2135 0.206 0.2523
"2170" 1542 9.8562 17.1922 33.0633 14.9938 44.8949 0.2081 0.1001 0.2042 0.2029 0.2561
"2171" 1542.25 10.0115 16.9961 32.8764 14.9941 45.1237 0.2136 0.1 0.1949 0.1997 0.2599
"2172" 1542.5 10.1687 16.8015 32.6889 14.9934 45.351 0.2192 0.0999 0.1856 0.1965 0.2637
"2173" 1542.75 10.3277 16.6084 32.5007 14.992 45.5767 0.2248 0.0997 0.1764 0.1933 0.2675
"2174" 1543 10.4885 16.4166 32.3119 14.9897 45.8008 0.2303 0.0996 0.1672 0.19 0.2711
"2175" 1543.25 10.6511 16.2263 32.1225 14.9865 46.0233 0.2359 0.0995 0.1581 0.1867 0.2748
"2176" 1543.5 10.8155 16.0374 31.9326 14.9825 46.2442 0.2415 0.0994 0.149 0.1833 0.2784
"2177" 1543.75 10.9818 15.8499 31.7421 14.9777 46.4634 0.2471 0.0993 0.14 0.1799 0.282
"2178" 1544 11.1499 15.6639 31.5511 14.972 46.6809 0.2528 0.0991 0.131 0.1765 0.2855
"2179" 1544.25 11.3198 15.4793 31.3596 14.9656 46.8967 0.2584 0.099 0.122 0.173 0.289
"2180" 1544.5 11.473 15.2975 31.1705 14.9598 47.1158 0.2642 0.0995 0.1137 0.17 0.2929
"2181" 1544.75 11.5928 15.1303 30.9511 14.9457 47.3437 0.2729 0.104 0.1099 0.1692 0.2999
"2182" 1545 11.7048 15.0009 30.7133 14.9215 47.5492 0.283 0.1104 0.1091 0.1692 0.3077
"2183" 1545.25 11.8135 14.9086 30.468 14.8925 47.7388 0.2931 0.1164 0.1083 0.1691 0.3143
"2184" 1545.5 11.9192 14.8501 30.2162 14.859 47.9137 0.3032 0.1222 0.1076 0.1689 0.3199
"2185" 1545.75 12.0222 14.8224 29.9587 14.8215 48.0751 0.3132 0.1276 0.107 0.1686 0.3246
"2186" 1546 12.1225 14.8232 29.6964 14.7803 48.2239 0.3233 0.1327 0.1064 0.1682 0.3283
"2187" 1546.25 12.2204 14.8504 29.4298 14.7357 48.3607 0.3332 0.1375 0.1059 0.1677 0.3312
"2188" 1546.5 12.316 14.9021 29.1595 14.6879 48.4863 0.3431 0.1421 0.1054 0.1671 0.3333
"2189" 1546.75 12.4095 14.9769 28.886 14.6371 48.6013 0.353 0.1464 0.1049 0.1665 0.3347
"2190" 1547 12.5007 15.0734 28.6097 14.5836 48.706 0.3628 0.1505 0.1044 0.1658 0.3354
"2191" 1547.25 12.59 15.1904 28.331 14.5275 48.8009 0.3725 0.1543 0.104 0.165 0.3354
"2192" 1547.5 12.6773 15.327 28.0502 14.4689 48.8864 0.3821 0.1578 0.1036 0.1642 0.3348
"2193" 1547.75 12.7626 15.4822 27.7677 14.408 48.9628 0.3916 0.1612 0.1032 0.1632 0.3335
"2194" 1548 12.8461 15.6552 27.4836 14.3449 49.0304 0.4011 0.1643 0.1028 0.1623 0.3317
"2195" 1548.25 12.9277 15.8452 27.1983 14.2797 49.0894 0.4104 0.1672 0.1024 0.1612 0.3293
"2196" 1548.5 13.0075 16.0515 26.9119 14.2126 49.1402 0.4197 0.1699 0.102 0.1601 0.3263
"2197" 1548.75 13.0855 16.2735 26.6247 14.1435 49.1828 0.4289 0.1723 0.1017 0.159 0.3228
"2198" 1549 13.1617 16.5106 26.337 14.0727 49.2175 0.4379 0.1746 0.1013 0.1578 0.3188
"2199" 1549.25 13.2362 16.7622 26.0488 14.0002 49.2446 0.4469 0.1766 0.101 0.1565 0.3143
"2200" 1549.5 13.309 17.0278 25.7603 13.9261 49.2642 0.4557 0.1785 0.1007 0.1552 0.3093
"2201" 1549.75 13.3806 17.3015 25.4725 13.8508 49.2781 0.4645 0.1803 0.1005 0.1539 0.3041
"2202" 1550 13.4517 17.5783 25.1865 13.7751 49.2888 0.4732 0.1821 0.1004 0.1526 0.2988
"2203" 1550.25 13.5222 17.8583 24.9024 13.6991 49.2965 0.4818 0.1837 0.1003 0.1512 0.2933
"2204" 1550.5 13.5923 18.1416 24.6203 13.6227 49.3013 0.4903 0.1853 0.1001 0.1498 0.2877
"2205" 1550.75 13.6619 18.428 24.34 13.546 49.303 0.4987 0.1868 0.1 0.1484 0.2819
"2206" 1551 13.7309 18.7176 24.0616 13.4689 49.3016 0.5069 0.1882 0.0999 0.147 0.276
"2207" 1551.25 13.7994 19.0104 23.7851 13.3915 49.2973 0.5151 0.1895 0.0997 0.1455 0.2699
"2208" 1551.5 13.8673 19.3065 23.5106 13.3137 49.2899 0.5232 0.1907 0.0996 0.144 0.2637
"2209" 1551.75 13.9346 19.6058 23.238 13.2357 49.2794 0.5311 0.1918 0.0995 0.1425 0.2573
"2210" 1552 14.0014 19.9082 22.9673 13.1573 49.2659 0.539 0.1928 0.0994 0.141 0.2508
"2211" 1552.25 14.0675 20.214 22.6985 13.0786 49.2494 0.5467 0.1938 0.0992 0.1394 0.2442
"2212" 1552.5 14.1331 20.5229 22.4317 12.9997 49.2298 0.5544 0.1946 0.0991 0.1378 0.2373
"2213" 1552.75 14.198 20.8351 22.1669 12.9205 49.2071 0.5619 0.1954 0.099 0.1362 0.2304
"2214" 1553 14.2623 21.1506 21.9039 12.841 49.1814 0.5693 0.196 0.0988 0.1346 0.2232
"2215" 1553.25 14.3259 21.4692 21.643 12.7612 49.1527 0.5766 0.1966 0.0987 0.1329 0.216
"2216" 1553.5 14.3889 21.7911 21.3839 12.6813 49.1209 0.5838 0.1971 0.0986 0.1312 0.2086
"2217" 1553.75 14.4512 22.1163 21.1269 12.601 49.086 0.5909 0.1975 0.0984 0.1295 0.201
"2218" 1554 14.5128 22.4446 20.8718 12.5206 49.0481 0.5979 0.1978 0.0983 0.1278 0.1933
"2219" 1554.25 14.5737 22.7762 20.6186 12.4399 49.0071 0.6048 0.198 0.0982 0.1261 0.1854
"2220" 1554.5 14.6339 23.1111 20.3674 12.359 48.9631 0.6116 0.1981 0.098 0.1243 0.1774
"2221" 1554.75 14.6934 23.4491 20.1182 12.2779 48.916 0.6183 0.1981 0.0979 0.1225 0.1692
"2222" 1555 14.7521 23.7904 19.8709 12.1967 48.8659 0.6248 0.198 0.0978 0.1207 0.1609
"2223" 1555.25 14.8101 24.1349 19.6256 12.1152 48.8128 0.6313 0.1978 0.0976 0.1188 0.1524
"2224" 1555.5 14.8673 24.4826 19.3823 12.0336 48.7566 0.6376 0.1975 0.0975 0.117 0.1438
"2225" 1555.75 14.9238 24.8335 19.141 11.9518 48.6974 0.6439 0.1972 0.0974 0.1151 0.135
"2226" 1556 14.9813 25.1664 18.9035 11.8712 48.6409 0.6504 0.1975 0.098 0.1135 0.1272
"2227" 1556.25 15.0479 25.4463 18.6919 11.7961 48.5537 0.6578 0.2012 0.1043 0.113 0.1236
"2228" 1556.5 15.1039 25.7017 18.5447 11.7218 48.4208 0.6639 0.2061 0.1139 0.1131 0.1215
"2229" 1556.75 15.1477 25.937 18.4703 11.6489 48.251 0.6677 0.2106 0.1245 0.1134 0.1194
"2230" 1557 15.1789 26.1515 18.4708 11.5778 48.0445 0.6689 0.2146 0.1359 0.1137 0.1173
"2231" 1557.25 15.1972 26.3438 18.5484 11.5086 47.8008 0.6676 0.2179 0.1481 0.1141 0.1152
"2232" 1557.5 15.2022 26.5128 18.7055 11.4416 47.5194 0.6636 0.2206 0.1611 0.1145 0.113
"2233" 1557.75 15.1934 26.6571 18.9449 11.3769 47.1997 0.6568 0.2227 0.1748 0.115 0.1108
"2234" 1558 15.1701 26.7753 19.2703 11.3147 46.8409 0.647 0.224 0.1892 0.1155 0.1085
"2235" 1558.25 15.1345 26.8704 19.6516 11.2556 46.4492 0.636 0.226 0.2059 0.1165 0.1073
"2236" 1558.5 15.095 26.9585 20.0357 11.2023 46.0499 0.6253 0.2286 0.2239 0.1179 0.1069
"2237" 1558.75 15.0534 27.0426 20.4237 11.1552 45.6476 0.6144 0.2311 0.2419 0.1193 0.1066
"2238" 1559 15.0096 27.1227 20.8154 11.1141 45.2426 0.6034 0.2334 0.2598 0.1207 0.1062
"2239" 1559.25 14.9638 27.1987 21.2109 11.079 44.8352 0.5922 0.2354 0.2778 0.1221 0.1059
"2240" 1559.5 14.916 27.2707 21.61 11.0499 44.4253 0.5808 0.2372 0.2958 0.1235 0.1055
"2241" 1559.75 14.8661 27.3386 22.0128 11.0267 44.0132 0.5693 0.2389 0.3137 0.125 0.1052
"2242" 1560 14.8142 27.4024 22.4191 11.0094 43.599 0.5577 0.2403 0.3316 0.1264 0.1049
"2243" 1560.25 14.7604 27.4621 22.8288 10.9979 43.1828 0.5459 0.2415 0.3495 0.1278 0.1045
"2244" 1560.5 14.7046 27.5176 23.2418 10.9921 42.7648 0.5339 0.2425 0.3673 0.1293 0.1042
"2245" 1560.75 14.6468 27.5689 23.6581 10.9921 42.3451 0.5218 0.2433 0.3851 0.1307 0.1038
"2246" 1561 14.5871 27.616 24.0776 10.9979 41.9238 0.5096 0.2438 0.4028 0.1322 0.1035
"2247" 1561.25 14.5256 27.6588 24.5002 11.0094 41.5011 0.4972 0.2442 0.4204 0.1336 0.1032
"2248" 1561.5 14.4622 27.6974 24.9257 11.0266 41.0771 0.4847 0.2444 0.438 0.1351 0.1028
"2249" 1561.75 14.3969 27.7317 25.3541 11.0494 40.6518 0.472 0.2443 0.4555 0.1365 0.1025
"2250" 1562 14.3299 27.7617 25.7852 11.078 40.2255 0.4592 0.244 0.473 0.138 0.1021
"2251" 1562.25 14.261 27.7873 26.219 11.1124 39.7982 0.4463 0.2435 0.4903 0.1394 0.1018
"2252" 1562.5 14.1904 27.8086 26.6552 11.1524 39.37 0.4333 0.2428 0.5075 0.1409 0.1015
"2253" 1562.75 14.118 27.8255 27.0938 11.1982 38.9412 0.4201 0.2419 0.5247 0.1423 0.1011
"2254" 1563 14.0439 27.838 27.5346 11.2498 38.5117 0.4068 0.2408 0.5417 0.1438 0.1008
"2255" 1563.25 13.9681 27.846 27.9775 11.3072 38.0817 0.3935 0.2394 0.5587 0.1452 0.1004
"2256" 1563.5 13.8907 27.8496 28.4223 11.3704 37.6513 0.38 0.2379 0.5755 0.1467 0.1001
"2257" 1563.75 13.8116 27.8488 28.8689 11.4395 37.2206 0.3664 0.2361 0.5922 0.1481 0.0998
"2258" 1564 13.7309 27.8435 29.3171 11.5146 36.7897 0.3527 0.234 0.6088 0.1495 0.0994
"2259" 1564.25 13.6486 27.8337 29.7668 11.5957 36.3587 0.3389 0.2318 0.6253 0.1509 0.0991
"2260" 1564.5 13.5648 27.8195 30.2177 11.6828 35.9277 0.325 0.2293 0.6416 0.1523 0.0987
"2261" 1564.75 13.4794 27.8007 30.6698 11.7761 35.4969 0.311 0.2267 0.6578 0.1537 0.0984
"2262" 1565 13.3925 27.7773 31.1228 11.8756 35.0662 0.2969 0.2237 0.6739 0.1551 0.098
"2263" 1565.25 13.3041 27.7495 31.5766 11.9813 34.6359 0.2828 0.2206 0.6898 0.1565 0.0977
"2264" 1565.5 13.2143 27.7171 32.0308 12.0934 34.206 0.2686 0.2172 0.7056 0.1579 0.0973
"2265" 1565.75 13.123 27.6801 32.4855 12.212 33.7765 0.2544 0.2136 0.7212 0.1592 0.097
"2266" 1566 13.0303 27.6386 32.9402 12.3372 33.3477 0.24 0.2097 0.7367 0.1606 0.0966
"2267" 1566.25 12.9363 27.5925 33.3949 12.469 32.9195 0.2257 0.2056 0.752 0.1619 0.0963
"2268" 1566.5 12.8409 27.5419 33.8493 12.6075 32.4921 0.2113 0.2013 0.7671 0.1632 0.0959
"2269" 1566.75 12.7442 27.4867 34.3032 12.753 32.0656 0.1968 0.1967 0.7821 0.1645 0.0956
"2270" 1567 12.6462 27.4269 34.7563 12.9054 31.6399 0.1823 0.1919 0.7969 0.1658 0.0952
"2271" 1567.25 12.5469 27.3625 35.2084 13.065 31.2154 0.1678 0.1868 0.8116 0.1671 0.0949
"2272" 1567.5 12.4465 27.2936 35.6593 13.2319 30.7919 0.1533 0.1815 0.826 0.1684 0.0945
"2273" 1567.75 12.3448 27.2201 36.1087 13.4061 30.3696 0.1388 0.1759 0.8403 0.1696 0.0941
"2274" 1568 12.2421 27.1425 36.5498 13.588 29.949 0.1247 0.1705 0.8549 0.171 0.0942
"2275" 1568.25 12.1489 27.0858 36.8757 13.7811 29.5537 0.1159 0.1688 0.8733 0.1737 0.0971
"2276" 1568.5 12.0674 27.0616 37.0947 13.9882 29.1983 0.1108 0.1674 0.8911 0.1763 0.1001
"2277" 1568.75 11.9745 27.0175 37.2553 14.2074 28.8944 0.1084 0.1679 0.9093 0.18 0.1052
"2278" 1569 11.8739 26.9527 37.3857 14.4205 28.656 0.1069 0.1685 0.9249 0.1839 0.1107
"2279" 1569.25 11.7678 26.8725 37.4935 14.6269 28.4784 0.1056 0.1683 0.937 0.1875 0.1158
"2280" 1569.5 11.6572 26.7792 37.5818 14.8276 28.3542 0.1045 0.1675 0.9458 0.1909 0.1204
"2281" 1569.75 11.543 26.6746 37.6527 15.0233 28.2768 0.1036 0.1659 0.9519 0.194 0.1246
"2282" 1570 11.4259 26.5602 37.7083 15.2147 28.2407 0.1028 0.1637 0.9554 0.197 0.1283
"2283" 1570.25 11.3064 26.4372 37.7502 15.4023 28.2409 0.102 0.161 0.9567 0.1998 0.1317
"2284" 1570.5 11.1849 26.3067 37.7798 15.5867 28.2733 0.1014 0.1578 0.9559 0.2024 0.1347
"2285" 1570.75 11.0619 26.1697 37.7983 15.7681 28.3342 0.1008 0.1541 0.9534 0.2048 0.1373
"2286" 1571 10.9378 26.027 37.807 15.947 28.4204 0.1002 0.1499 0.9493 0.2071 0.1397
"2287" 1571.25 10.8129 25.8793 37.8066 16.1237 28.5289 0.0997 0.1454 0.9437 0.2092 0.1418
"2288" 1571.5 10.6874 25.7273 37.7982 16.2985 28.6572 0.0993 0.1405 0.9368 0.2112 0.1437
"2289" 1571.75 10.5616 25.5715 37.7824 16.4716 28.8031 0.0989 0.1353 0.9289 0.2131 0.1453
"2290" 1572 10.4357 25.4125 37.76 16.6434 28.9644 0.0986 0.1299 0.9198 0.2148 0.1466
"2291" 1572.25 10.3099 25.2507 37.7316 16.8139 29.1392 0.0982 0.1241 0.9099 0.2164 0.1478
"2292" 1572.5 10.1846 25.0874 37.699 16.9731 29.3271 0.0982 0.1188 0.8998 0.2182 0.1493
"2293" 1572.75 10.0612 24.9261 37.6682 17.1014 29.5335 0.0983 0.1147 0.8896 0.2201 0.1511
"2294" 1573 9.9399 24.7638 37.6399 17.2024 29.7604 0.0985 0.1114 0.8789 0.222 0.1533
"2295" 1573.25 9.823 24.584 37.5963 17.2855 30.0176 0.0999 0.1098 0.8687 0.2244 0.1569
"2296" 1573.5 9.7143 24.3928 37.5318 17.3586 30.3018 0.1021 0.1089 0.858 0.2267 0.1612
"2297" 1573.75 9.6166 24.1983 37.4593 17.4281 30.5838 0.1048 0.1085 0.848 0.2291 0.166
"2298" 1574 9.5305 24.0023 37.3818 17.4953 30.8636 0.1076 0.1082 0.8381 0.2312 0.1708
"2299" 1574.25 9.4558 23.8048 37.2993 17.5602 31.1412 0.1106 0.1079 0.8282 0.233 0.1756
"2300" 1574.5 9.3929 23.6059 37.2118 17.6227 31.4164 0.1137 0.1076 0.8184 0.2347 0.1804
"2301" 1574.75 9.3416 23.4057 37.1195 17.6828 31.6892 0.1169 0.1072 0.8086 0.236 0.1852
"2302" 1575 9.3021 23.2042 37.0222 17.7406 31.9594 0.1202 0.1069 0.7988 0.2371 0.1899
"2303" 1575.25 9.2746 23.0014 36.92 17.7958 32.2269 0.1237 0.1066 0.789 0.2379 0.1947
"2304" 1575.5 9.2592 22.7975 36.8129 17.8486 32.4916 0.1272 0.1063 0.7794 0.2385 0.1994
"2305" 1575.75 9.256 22.5923 36.7009 17.8988 32.7532 0.1309 0.1059 0.7697 0.2388 0.2041
"2306" 1576 9.2654 22.3861 36.5841 17.9465 33.0116 0.1347 0.1056 0.7602 0.2389 0.2087
"2307" 1576.25 9.2875 22.1787 36.4623 17.9914 33.2667 0.1387 0.1052 0.7507 0.2387 0.2134
"2308" 1576.5 9.3226 21.9703 36.3355 18.0337 33.5183 0.1427 0.1049 0.7412 0.2381 0.218
"2309" 1576.75 9.3711 21.7608 36.2038 18.0732 33.7661 0.1469 0.1045 0.7319 0.2373 0.2225
"2310" 1577 9.4333 21.5502 36.0671 18.1098 34.0099 0.1512 0.1042 0.7226 0.2362 0.2271
"2311" 1577.25 9.5097 21.3386 35.9252 18.1435 34.2494 0.1556 0.1038 0.7134 0.2348 0.2316
"2312" 1577.5 9.6007 21.126 35.7782 18.1741 34.4845 0.1601 0.1034 0.7043 0.2331 0.236
"2313" 1577.75 9.7069 20.9122 35.6259 18.2016 34.7148 0.1648 0.1031 0.6953 0.231 0.2405
"2314" 1578 9.829 20.6974 35.4682 18.2258 34.94 0.1695 0.1027 0.6864 0.2286 0.2448
"2315" 1578.25 9.9676 20.4814 35.305 18.2466 35.1596 0.1744 0.1022 0.6776 0.2258 0.2491
"2316" 1578.5 10.1236 20.2643 35.1362 18.2639 35.3735 0.1795 0.1018 0.6689 0.2227 0.2534
"2317" 1578.75 10.2918 20.0464 34.9625 18.278 35.5822 0.1847 0.1016 0.6606 0.2193 0.2578
"2318" 1579 10.4623 19.8297 34.7872 18.2908 35.7893 0.19 0.1014 0.6525 0.216 0.2623
"2319" 1579.25 10.6349 19.6143 34.6109 18.3026 35.9954 0.1954 0.1013 0.6444 0.2126 0.2667
"2320" 1579.5 10.8095 19.4002 34.4336 18.3132 36.2004 0.2007 0.1012 0.6363 0.2091 0.271
"2321" 1579.75 10.9863 19.1874 34.2553 18.3228 36.4043 0.2061 0.1011 0.6282 0.2056 0.2753
"2322" 1580 11.1653 18.976 34.076 18.3313 36.6071 0.2115 0.1009 0.6202 0.202 0.2796
"2323" 1580.25 11.3463 18.766 33.8957 18.3387 36.8087 0.2169 0.1008 0.6121 0.1984 0.2838
"2324" 1580.5 11.5295 18.5573 33.7145 18.345 37.009 0.2223 0.1007 0.6041 0.1947 0.288
"2325" 1580.75 11.7149 18.35 33.5324 18.3502 37.2081 0.2278 0.1005 0.5961 0.191 0.2921
"2326" 1581 11.9024 18.1441 33.3494 18.3543 37.406 0.2333 0.1004 0.5881 0.1873 0.2962
"2327" 1581.25 12.0922 17.9396 33.1656 18.3573 37.6025 0.2387 0.1003 0.5802 0.1834 0.3002
"2328" 1581.5 12.2841 17.7364 32.9809 18.3592 37.7977 0.2442 0.1002 0.5723 0.1796 0.3042
"2329" 1581.75 12.4781 17.5346 32.7954 18.36 37.9915 0.2498 0.1 0.5644 0.1756 0.3081
"2330" 1582 12.6744 17.3342 32.6091 18.3597 38.1838 0.2553 0.0999 0.5565 0.1717 0.312
"2331" 1582.25 12.8729 17.1353 32.422 18.3583 38.3748 0.2608 0.0998 0.5487 0.1676 0.3159
"2332" 1582.5 13.0735 16.9377 32.2342 18.3558 38.5642 0.2664 0.0996 0.5409 0.1636 0.3197
"2333" 1582.75 13.2764 16.7415 32.0457 18.3522 38.7521 0.2719 0.0995 0.5331 0.1594 0.3234
"2334" 1583 13.4815 16.5467 31.8565 18.3475 38.9385 0.2775 0.0994 0.5254 0.1552 0.3271
"2335" 1583.25 13.6889 16.3534 31.6666 18.3417 39.1232 0.283 0.0993 0.5177 0.151 0.3308
"2336" 1583.5 13.8984 16.1615 31.4761 18.3348 39.3064 0.2886 0.0991 0.51 0.1467 0.3344
"2337" 1583.75 14.1102 15.9709 31.2849 18.3268 39.4879 0.2942 0.099 0.5024 0.1424 0.3379
"2338" 1584 14.3242 15.7818 31.0932 18.3177 39.6678 0.2998 0.0989 0.4948 0.138 0.3414
"2339" 1584.25 14.5397 15.5942 30.9009 18.3075 39.846 0.3054 0.0988 0.4873 0.1336 0.3449
"2340" 1584.5 14.7402 15.4095 30.7114 18.2983 40.0273 0.3112 0.0991 0.4802 0.1296 0.3487
"2341" 1584.75 14.921 15.2298 30.5291 18.2833 40.2183 0.3169 0.0998 0.4731 0.1261 0.3527
"2342" 1585 15.0846 15.0605 30.366 18.2481 40.4029 0.3225 0.1021 0.4677 0.1234 0.3574
"2343" 1585.25 15.2349 14.9105 30.242 18.1969 40.5505 0.3273 0.1053 0.4645 0.1213 0.3623
"2344" 1585.5 15.373 14.7811 30.1603 18.1317 40.6646 0.3308 0.1085 0.4623 0.1192 0.3666
